_id,acceleration,body_color,body_status,body_type,brand,engine,fuel_consumption,fuel_type,inside_color,mileage,model,price,url,volume,year
62c020e05ac6166d04f284a6,12,سفید,بدون رنگ,passenger_car,samand,4 سیلندر EF7 ,7.5,دوگانه سوز,کرم,25000,lx,370000000,https://bama.ir/car/detail-qyn6w5mf-samand-lx-ef7cng-1400,1.7,2021
62c020e05ac6166d04f284a7,13,سفید,بدون رنگ,hatchback,tiba,4 سیلندر M15 ,6.9,بنزینی,طوسی,60000,hatchback,176000000,https://bama.ir/car/detail-s8h8jcei-tiba-hatchback-ex-1398,1.5,2019
62c020e05ac6166d04f284a8,14.1,نقره ای,چند لکه رنگ,hatchback,peugeot,4 سیلندر TU3 ,6.4,بنزینی,مشکی,460000,206ir,110000000,https://bama.ir/car/detail-iriu48v-peugeot-206ir-type2-1384,1.4,2005
62c020e05ac6166d04f284a9,12.8,نقره ای,چند لکه رنگ,van,kia,4 سیلندر ,8.6,بنزینی,طوسی,160000,carens,480000000,https://bama.ir/car/detail-oivazuvt-kia-carens-2008,2,2008
62c020e05ac6166d04f284aa,11.8,سفید,بدون رنگ,hatchback,mvm,4 سیلندر ,6.3,بنزینی,کرم,96000,315hatchback,186000000,https://bama.ir/car/detail-oud4hf9d-mvm-315hatchback-basic-1391,1.5,2012
62c020e05ac6166d04f284ab,12.6,آبی,گلگیر تعویض,hatchback,peugeot,4 سیلندر TU5 ,7.1,بنزینی,طوسی,58000,207,475000000,https://bama.ir/car/detail-25m4fvjg-peugeot-207-at-1398,1.6,2019
62c020e05ac6166d04f284ac,7.7,سفید صدفی,بدون رنگ,hatchback,alfaromeo,4 سیلندر توربوشارژ مولتی‌ایر ,6,بنزینی,مشکی,65000,giulietta,960000000,https://bama.ir/car/detail-qapp726b-alfaromeo-giulietta-2016,1.4,2016
62c020e05ac6166d04f284ad,11.6,سفید,یک لکه رنگ,hatchback,peugeot,4 سیلندر TU5 ,6.4,بنزینی,مشکی,170000,206ir,252000000,https://bama.ir/car/detail-p9eb44ao-peugeot-206ir-type5-1395,1.6,2016
62c020e05ac6166d04f284ae,null,سفید صدفی,چند لکه رنگ,passenger_car,mercedesbenz,None,null,بنزینی,مشکی,150000,cclass,705000000,https://bama.ir/car/detail-ga13ckxn-mercedesbenz-cclass-c240-2003,null,2003
62c020e05ac6166d04f284af,12,سفید,بدون رنگ,passenger_car,samand,4 سیلندر EF7 ,7.5,بنزینی,کرم,90000,lx,215000000,https://bama.ir/car/detail-ee7fskd7-samand-lx-ef7-1395,1.7,2016
62c020e05ac6166d04f284b0,11,نوک مدادی,دور رنگ,passenger_car,peugeot,4 سیلندر L3 ,9,بنزینی,مشکی,250000,405,70000000,https://bama.ir/car/detail-jq93xbe-peugeot-405-glx-1382,1.8,2003
62c020e05ac6166d04f284b1,13,نقره ای,بدون رنگ,passenger_car,tara,4 سیلندر TU5 پلاس ,7.3,بنزینی,مشکی,0,automatic,595000000,https://bama.ir/car/detail-vaouz9t-tara-automatic-1401,1.6,2022
62c020e05ac6166d04f284b2,5.7,سفید صدفی,دو لکه رنگ,crossover,lexus,8 سیلندر ,11.1,بنزینی,مشکی,208000,ls,3400000000,https://bama.ir/car/detail-u6bcct3y-lexus-ls-460-2008,4.6,2008
62c020e05ac6166d04f284b3,13.4,مشکی,بدون رنگ,pickup,pride,4 سیلندر یورو4 بهینه (M13) ,6.6,بنزینی,طوسی,117000,151,180000000,https://bama.ir/car/detail-cfmpruuq-pride-151-se-1400,1.3,2021
62c020e05ac6166d04f284b4,13,سفید,بدون رنگ,hatchback,tiba,4 سیلندر M15 ,6.9,بنزینی,طوسی,5000,hatchback,195000000,https://bama.ir/car/detail-wzt9cpnw-tiba-hatchback-ex-1400,1.5,2021
62c020e05ac6166d04f284b5,null,سرمه ای,چند لکه رنگ,passenger_car,mitsubishi,None,null,بنزینی,سرمه ای,273000,galant,220000000,https://bama.ir/car/detail-9gjr4wia-mitsubishi-galant-4cylinder-1993,null,2614
62c020e05ac6166d04f284b6,10.5,سفید,بدون رنگ,passenger_car,kia,4 سیلندر ,7.9,بنزینی,مشکی,14000,ceratoir,1070000000,https://bama.ir/car/detail-94trnw5-kia-ceratoir-2000optional-1398,2,2019
62c020e05ac6166d04f284b7,11.4,سفید,بدون رنگ,passenger_car,hyundai,4 سیلندر MPi ,6.4,بنزینی,مشکی,101000,accentir,835000000,https://bama.ir/car/detail-4jdh5du-hyundai-accentir-1397,1.6,2018
62c020e05ac6166d04f284b8,9,مشکی,بدون رنگ,suv,kia,6 سیلندر ,12.7,بنزینی,مشکی,154000,mohave,1350000000,https://bama.ir/car/detail-8y7suwup-kia-mohave-v6-2009,3.8,2009
62c020e05ac6166d04f284b9,10,مشکی,بدون رنگ,passenger_car,hyundai,4 سیلندر MPI ,8.1,بنزینی,مشکی,null,sonata,1339000000,https://bama.ir/car/detail-xbmnz6rh-hyundai-sonata-4cylautomatic-2014,2.4,2014
62c020e05ac6166d04f284ba,6.2,سفید,دو لکه رنگ,passenger_car,bmw,4 سیلندر توربوشارژ (N20B20) ,6.5,بنزینی,مشکی,null,5seriessedan,2700000000,https://bama.ir/car/detail-hz5s6trq-bmw-5seriessedan-528i-2014,2,2014
62c020e15ac6166d04f284bb,9.2,سفید,بدون رنگ,crossover,lexus,4 سیلندر با موتور الکتریکی ,5.2,هیبریدی,مارون,65000,nxhybrid,3650000000,https://bama.ir/car/detail-8yj6pzja-lexus-nxhybrid-300h-2017,2.5,2017
62c020e15ac6166d04f284bc,11.1,سفید,بدون رنگ,crossover,kia,4 سیلندر GDI ,8.8,بنزینی,موکا,80000,sorento,2350000000,https://bama.ir/car/detail-qpv7bfi-kia-sorento-gtline-2016,2.4,2016
62c020e15ac6166d04f284bd,13.2,مشکی,بدون رنگ,hatchback,hyundai,4 سیلندر ,6.7,بنزینی,مشکی,30000,i20ir,910000000,https://bama.ir/car/detail-869h993w-hyundai-i20ir-1397,1.4,2018
62c020e15ac6166d04f284be,9.5,سفید,بدون رنگ,passenger_car,hyundai,4 سیلندر MPi ,8,بنزینی,کرم,100000,sonata,1599000000,https://bama.ir/car/detail-ukq68ai-hyundai-sonata-4cylautomatic-2015,2.4,2015
62c020e15ac6166d04f284bf,11.6,خاکستری,بدون رنگ,crossover,hyundai,4 سیلندر MPi (موتور GDI سفارشی) ,9.4,بنزینی,موکا,120000,santafeix45,1589000000,https://bama.ir/car/detail-dkptoqh4-hyundai-santafeix45-2400cc-2015,2.4,2015
62c020e15ac6166d04f284c0,7.2,سفید,بدون رنگ,passenger_car,toyota,6 سیلندر ,9.9,بنزینی,کرم,130000,aurion,1429000000,https://bama.ir/car/detail-fuuzndni-toyota-aurion-grande-2010,3.5,2010
62c020e15ac6166d04f284c1,10.5,مشکی,بدون رنگ,passenger_car,kia,4 سیلندر ,7.2,بنزینی,مشکی,100000,cerato,1339000000,https://bama.ir/car/detail-44xhzhug-kia-cerato-2000-2017,2,2017
62c020e15ac6166d04f284c2,7.7,سفید,بدون رنگ,crossover,volkswagen,4 سیلندر توربوشارژ ,7.7,بنزینی,مشکی,80000,tiguan,2880000000,https://bama.ir/car/detail-9wt6cfv-volkswagen-tiguan-2018,2,2018
62c020e15ac6166d04f284c3,7.7,مشکی,یک لکه رنگ,passenger_car,lexus,6 سیلندر ,9.7,بنزینی,مشکی,190000,is,1488000000,https://bama.ir/car/detail-wu3foq4s-lexus-is-300-2011,3,2011
62c020e15ac6166d04f284c4,9.8,خاکستری,بدون رنگ,crossover,renault,4 سیلندر ,8.3,بنزینی,مشکی,90000,koleos,2050000000,https://bama.ir/car/detail-u4vu6da2-renault-koleos-2017,2.5,2017
62c020e15ac6166d04f284c5,10,مشکی,بدون رنگ,passenger_car,kia,4 سیلندر MPI ,8.1,بنزینی,مشکی,100000,optima,1450000000,https://bama.ir/car/detail-14igi9m4-kia-optima-basic-2014,2.4,2014
62c020e15ac6166d04f284c6,11,سفید,چند لکه رنگ,suv,toyota,6 سیلندر ,13.4,بنزینی,کرم,120000,landcruiser4door,5000000000,https://bama.ir/car/detail-18wk8k1b-toyota-landcruiser4door-v64000cc-2012,4,2012
62c020e15ac6166d04f284c7,6.9,قهوه ای,بدون رنگ,crossover,volvo,4 سیلندر توربوشارژ و سوپرشارژ T6 ,7.7,بنزینی,کرم,10000,xc90,6500000000,https://bama.ir/car/detail-bq7phz8t-volvo-xc90-rdesign-2017,2,2017
62c020e15ac6166d04f284c8,8,بژ,دو لکه رنگ,passenger_car,hyundai,6 سیلندر ,9.6,بنزینی,موکا,250000,azera,1300000000,https://bama.ir/car/detail-6eesuw2-hyundai-azera-6cylinder-2012,3,2012
62c020e15ac6166d04f284c9,10.4,سفید,بدون رنگ,crossover,hyundai,4 سیلندر ,9.6,بنزینی,موکا,null,tucsonix35,1289000000,https://bama.ir/car/detail-jpj8wosu-hyundai-tucsonix35-2.4l-2014,2.4,2014
62c020e15ac6166d04f284ca,13.4,سفید,بدون رنگ,pickup,pride,4 سیلندر یورو4 بهینه (M13) ,6.6,بنزینی,مشکی,0,151,187000000,https://bama.ir/car/detail-qodz9z2-pride-151-se-1401,1.3,2022
62c020e15ac6166d04f284cb,10,سفید,بدون رنگ,passenger_car,hyundai,4 سیلندر MPI ,8.1,بنزینی,مارون,150000,sonata,1380000000,https://bama.ir/car/detail-332t4qg-hyundai-sonata-4cylautomatic-2014,2.4,2014
62c020e15ac6166d04f284cc,13,سفید,بدون رنگ,hatchback,quick,4 سیلندر M15 یورو4 ,7,بنزینی,قرمز,0,manualr,218000000,https://bama.ir/car/detail-69nn27c5-quick-manualr-1400,1.5,2021
62c020e15ac6166d04f284cd,11.6,سفید,بدون رنگ,crossover,hyundai,4 سیلندر MPi (موتور GDI سفارشی) ,9.4,بنزینی,مشکی,70000,santafeix45,1699000000,https://bama.ir/car/detail-sk7g1jcb-hyundai-santafeix45-2400cc-2015,2.4,2015
62c020e15ac6166d04f284ce,6.2,خاکستری,بدون رنگ,passenger_car,bmw,4 سیلندر توربوشارژ (N20B20) ,6.5,بنزینی,کرم,70000,5seriessedan,2750000000,https://bama.ir/car/detail-hxexmk7-bmw-5seriessedan-528i-2014,2,2014
62c020e15ac6166d04f284cf,6.2,سفید,دو لکه رنگ,passenger_car,bmw,4 سیلندر توربوشارژ (N20B20) ,6.5,بنزینی,مشکی,100000,5seriessedan,2650000000,https://bama.ir/car/detail-2sr35k8w-bmw-5seriessedan-528i-2014,2,2014
62c020e15ac6166d04f284d0,6.4,قهوه ای,بدون رنگ,crossover,bmw,4 سیلندر توربوشارژ (N20B20) ,7.4,بنزینی,موکا,60000,x4,4150000000,https://bama.ir/car/detail-yxynae2r-bmw-x4-28-2015,2,2015
62c020e15ac6166d04f284d1,10,مشکی,بدون رنگ,passenger_car,hyundai,4 سیلندر MPI ,8.1,بنزینی,مارون,120000,sonata,1370000000,https://bama.ir/car/detail-wnvb8qbw-hyundai-sonata-4cylautomatic-2014,2.4,2014
62c020e15ac6166d04f284d2,11.4,مشکی,بدون رنگ,passenger_car,peugeot,4 سیلندر TU5 ,6.6,بنزینی,طوسی,5000,206sd,342000000,https://bama.ir/car/detail-k2ptidm8-peugeot-206sd-v8-1399,1.6,2020
62c020e15ac6166d04f284d3,6.7,بژ,بدون رنگ,crossover,porsche,4 سیلندر توربوشارژ ,7.4,بنزینی,مشکی,9000,macan,6400000000,https://bama.ir/car/detail-9g7w4aj4-porsche-macan-2017,2,2017
62c020e15ac6166d04f284d4,10.5,خاکستری,بدون رنگ,passenger_car,kia,4 سیلندر ,7.9,بنزینی,مشکی,55000,ceratoir,943000000,https://bama.ir/car/detail-jpwcqoru-kia-ceratoir-2000optional-1397,2,2018
62c020e15ac6166d04f284d5,8.2,سفید,بدون رنگ,crossover,peugeot,4 سیلندر توربوشارژ EP6 ,6.7,بنزینی,مشکی,70000,2008,930000000,https://bama.ir/car/detail-72idygq-peugeot-2008-1396,1.6,2017
62c020e15ac6166d04f284d6,6.2,مشکی,گلگیر رنگ,passenger_car,bmw,4 سیلندر توربوشارژ (N20B20) ,6.5,بنزینی,شتری,98000,5seriessedan,3135000000,https://bama.ir/car/detail-afdpgw3f-bmw-5seriessedan-528i-2014,2,2014
62c020e15ac6166d04f284d7,6.4,خاکستری,چند لکه رنگ,coupe,hyundai,6 سیلندر MPi ,10.7,بنزینی,مشکی,150000,genesiscoupe,850000000,https://bama.ir/car/detail-77yvbeg-hyundai-genesiscoupe-2011,3.8,2011
62c020e15ac6166d04f284d8,6.2,سفید,بدون رنگ,passenger_car,bmw,4 سیلندر توربوشارژ (N20B20) ,6.5,بنزینی,موکا,96000,5seriessedan,3000000000,https://bama.ir/car/detail-kmh6se5x-bmw-5seriessedan-528i-2014,2,2014
62c020e35ac6166d04f284d9,5.4,مشکی,بدون رنگ,crossover,bmw,8 سیلندر توربوشارژ ,12.5,بنزینی,مشکی,100000,x6,3390000000,https://bama.ir/car/detail-jvvqexfb-bmw-x6-50-2012,4.4,2012
62c020e35ac6166d04f284da,11,مشکی,بدون رنگ,suv,toyota,6 سیلندر ,13.4,بنزینی,مشکی,70000,landcruiser4door,5885000000,https://bama.ir/car/detail-6f64c31k-toyota-landcruiser4door-v64000cc-2012,4,2012
62c020e35ac6166d04f284db,10.7,سفید,بدون رنگ,passenger_car,renault,6 سیلندر ,9.7,بنزینی,مشکی,120000,safrane,845000000,https://bama.ir/car/detail-2e5d7vqk-renault-safrane-2.5lle-2015,2.5,2015
62c020e35ac6166d04f284dc,9.6,سفید,بدون رنگ,passenger_car,hyundai,4 سیلندر MPi ,7.5,بنزینی,مشکی,90000,elantra,1349000000,https://bama.ir/car/detail-ux43as-hyundai-elantra-2.0l-2017,2,2017
62c020e35ac6166d04f284dd,11,مشکی,بدون رنگ,pickup,toyota,4 سیلندر ,11,بنزینی,مشکی,60000,hiluxhigh,2950000000,https://bama.ir/car/detail-qzrvmt9-toyota-hiluxhigh-mt-2016,2.7,2016
62c020e35ac6166d04f284de,null,سفید,گلگیر رنگ,crossover,hyundai,None,null,بنزینی,مشکی,100000,santafeix45,1495000000,https://bama.ir/car/detail-kdgzedhj-hyundai-santafeix45-3500cc-2014,null,2014
62c020e35ac6166d04f284df,7.7,بژ,بدون رنگ,passenger_car,renault,4 سیلندر توربوشارژ TCe200 ,6.2,بنزینی,مشکی,100000,talisman,1680000000,https://bama.ir/car/detail-j66fkcj3-renault-talisman-e3-2017,1.6,2017
62c020e35ac6166d04f284e0,7.4,سفید,بدون رنگ,passenger_car,mercedesbenz,4 سیلندر توربوشارژ ,6.1,بنزینی,مشکی,80000,eclass,3200000000,https://bama.ir/car/detail-xthwsfvj-mercedesbenz-eclass-e250-2014,2,2014
62c020e35ac6166d04f284e1,7.6,مشکی,بدون رنگ,suv,lexus,6 سیلندر ,9.9,بنزینی,مشکی,157000,rx,2999000000,https://bama.ir/car/detail-bbdeut47-lexus-rx-350-2012,3.5,2012
62c020e35ac6166d04f284e2,null,مشکی,بدون رنگ,pickup,toyota,None,null,بنزینی,مارون,235000,hiluxhigh,1499000000,https://bama.ir/car/detail-3fgksue8-toyota-hiluxhigh-mt-2011,null,2011
62c020e35ac6166d04f284e3,8.2,خاکستری,بدون رنگ,passenger_car,hyundai,6 سیلندر ,10,بنزینی,مشکی,89000,azera,1199000000,https://bama.ir/car/detail-db6m34yg-hyundai-azera-6cylinder-2010,3.3,2010
62c020e35ac6166d04f284e4,null,سفید,چند لکه رنگ,passenger_car,mercedesbenz,None,null,بنزینی,کرم,null,sclass,3300000000,https://bama.ir/car/detail-zzcytbr-mercedesbenz-sclass-s350-2008,null,2008
62c020e35ac6166d04f284e5,10.9,مسی,بدون رنگ,crossover,renault,4 سیلندر توربوشارژ TCe120 ,5.9,بنزینی,مشکی,20000,captur,949000000,https://bama.ir/car/detail-6f2aj18a-renault-captur-2017,1.2,2017
62c020e35ac6166d04f284e6,9.5,سفید,بدون رنگ,passenger_car,hyundai,4 سیلندر MPi ,8,بنزینی,مشکی,16000,sonata,2040000000,https://bama.ir/car/detail-6yp14tu-hyundai-sonata-4cylautomatic-2017,2.4,2017
62c020e35ac6166d04f284e7,6.2,قهوه ای,بدون رنگ,passenger_car,bmw,4 سیلندر توربوشارژ (N20B20) ,6.5,بنزینی,کرم,150000,5seriessedan,2600000000,https://bama.ir/car/detail-9ff6u61b-bmw-5seriessedan-528i-2013,2,2013
62c020e35ac6166d04f284e8,10,سفید,دو لکه رنگ,passenger_car,honda,4 سیلندر ,7.8,بنزینی,کرم,250000,accord,1230000000,https://bama.ir/car/detail-shtcctgm-honda-accord-exa-2013,2.4,2013
62c020e35ac6166d04f284e9,9.5,مشکی,بدون رنگ,passenger_car,kia,4 سیلندر GDI ,8.1,بنزینی,مشکی,70000,optima,1970000000,https://bama.ir/car/detail-giqkvop-kia-optima-gtline-2017,2.4,2017
62c020e35ac6166d04f284ea,6.5,مشکی,یک درب رنگ,passenger_car,hyundai,6 سیلندر MPi ,10,بنزینی,کرم,180000,genesis,1250000000,https://bama.ir/car/detail-omr7p4zb-hyundai-genesis-2010,3.8,2010
62c020e35ac6166d04f284eb,9.5,قهوه ای,بدون رنگ,passenger_car,hyundai,4 سیلندر MPi ,8,بنزینی,مشکی,138000,sonata,1580000000,https://bama.ir/car/detail-eeb1kkj-hyundai-sonata-4cylautomatic-2016,2.4,2016
62c020e35ac6166d04f284ec,12.5,مشکی,بدون رنگ,hatchback,dongfeng,4 سیلندر TU5 ,7.7,بنزینی,کرم,48000,h30cross,385000000,https://bama.ir/car/detail-y6dadfa9-dongfeng-h30cross-1397,1.6,2018
62c020e35ac6166d04f284ed,11.1,سفید,بدون رنگ,crossover,kia,4 سیلندر GDI ,8.8,بنزینی,مشکی,60000,sorento,2500000000,https://bama.ir/car/detail-rq9sqcd9-kia-sorento-basic-2017,2.4,2017
62c020e35ac6166d04f284ee,11.6,سفید,بدون رنگ,crossover,hyundai,4 سیلندر GDi: سفارشی ,8.5,بنزینی,موکا,null,santafeix45,2150000000,https://bama.ir/car/detail-qrarbowq-hyundai-santafeix45-2400cc-2017,2.4,2017
62c020e35ac6166d04f284ef,9.2,سفید,بدون رنگ,passenger_car,mazda,4 سیلندر ,7.6,بنزینی,مشکی,30000,3sedan,1200000000,https://bama.ir/car/detail-senqvcfi-mazda-3sedan-2.0ltype4-1397,2,2018
62c020e35ac6166d04f284f0,13,مشکی,بدون رنگ,passenger_car,tara,4 سیلندر TU5 پلاس ,7.3,بنزینی,مشکی,0,automatic,570000000,https://bama.ir/car/detail-jmj2xqto-tara-automatic-1400,1.6,2021
62c020e35ac6166d04f284f1,13.1,سفید,بدون رنگ,passenger_car,samand,4 سیلندر XU7 ,8.3,بنزینی,کرم,31000,lx,255000000,https://bama.ir/car/detail-6x1hyz-samand-lx-basic-1398,1.8,2019
62c020e35ac6166d04f284f2,11.8,سفید,بدون رنگ,crossover,baic,4 سیلندر ,6.8,بنزینی,مشکی,49000,x25,449000000,https://bama.ir/car/detail-s47djqf7-baic-x25-1398,1.5,2019
62c020e35ac6166d04f284f3,9.4,سفید,یک لکه رنگ,passenger_car,renault,4 سیلندر ,7.8,بنزینی,کرم,196000,meganir,479000000,https://bama.ir/car/detail-peycaz23-renault-meganir-2000-1389,2,2010
62c020e35ac6166d04f284f4,13,مشکی,بدون رنگ,crossover,lifan,4 سیلندر ,8.2,بنزینی,مشکی,160000,x60,300000000,https://bama.ir/car/detail-oxzvr95p-lifan-x60-mt-1393,1.8,2014
62c020e35ac6166d04f284f5,9.9,مشکی,بدون رنگ,hatchback,ds,4 سیلندر توربوشارژ THP ,7.8,بنزینی,خاکی,70000,5,1590000000,https://bama.ir/car/detail-o585sup5-ds-5-2017,1.6,2017
62c020e35ac6166d04f284f6,11,سفید,بدون رنگ,passenger_car,peugeot,4 سیلندر XU7 ,9.1,بنزینی,قهوه ای,30000,pars,285000000,https://bama.ir/car/detail-rmbt7apx-peugeot-pars-mt-1399,1.8,2020
62c020e45ac6166d04f284f7,9.2,سفید,بدون رنگ,crossover,lexus,4 سیلندر با موتور الکتریکی ,5.2,هیبریدی,مشکی,null,nxhybrid,3250000000,https://bama.ir/car/detail-bqjur8o1-lexus-nxhybrid-300h-2017,2.5,2017
62c020e45ac6166d04f284f8,11.5,سفید,بدون رنگ,hatchback,renault,4 سیلندر ,8.3,بنزینی,مشکی,35000,sandero,562000000,https://bama.ir/car/detail-sznqaigb-renault-sandero-at-1397,1.6,2018
62c020e45ac6166d04f284f9,10.5,ذغالی,بدون رنگ,crossover,haima,4 سیلندر توربوشارژ ,9.7,بنزینی,نارنجی,100000,s7,825000000,https://bama.ir/car/detail-jkf36n9r-haima-s7-1.8lturbo-1398,1.8,2019
62c020e45ac6166d04f284fa,13,سفید,بدون رنگ,hatchback,quick,4 سیلندر M15 یورو4 ,7,بنزینی,طوسی,0,manual,216000000,https://bama.ir/car/detail-3mi5cvzm-quick-manual-1401,1.5,2022
62c020e45ac6166d04f284fb,12,نوک مدادی,دو لکه رنگ,passenger_car,peugeot,4 سیلندر TU5 ,7.4,بنزینی,طوسی,320000,206sd,180000000,https://bama.ir/car/detail-scbgg8we-peugeot-206sd-v1-1390,1.6,2011
62c020e45ac6166d04f284fc,13.1,سفید,بدون رنگ,hatchback,brilliance,4 سیلندر (BM16LB) ,6.5,بنزینی,مشکی,90000,h320,440000000,https://bama.ir/car/detail-7214di96-brilliance-h320-at1.65-1397,1.65,2018
62c020e45ac6166d04f284fd,10.2,کربن بلک,بدون رنگ,passenger_car,mg,4 سیلندر توربوشارژ ,6.8,بنزینی,مشکی,300000,550,485000000,https://bama.ir/car/detail-8kha3gc1-mg-550-2010,1.8,2010
62c020e45ac6166d04f284fe,11.5,سفید,بدون رنگ,hatchback,renault,4 سیلندر ,8.3,بنزینی,سفید,72000,sandero,495000000,https://bama.ir/car/detail-4m8rdhni-renault-sandero-at-1397,1.6,2018
62c020e45ac6166d04f284ff,10.5,سفید,بدون رنگ,passenger_car,kia,4 سیلندر ,7.9,بنزینی,مشکی,39500,ceratoir,940000000,https://bama.ir/car/detail-h19xiguv-kia-ceratoir-2000optional-1397,2,2018
62c020e45ac6166d04f28500,null,یشمی,بدون رنگ,passenger_car,peugeot,None,null,دوگانه سوز,خاکستری,370000,rdi,64000000,https://bama.ir/car/detail-yfbpn88g-peugeot-rdi-1385,null,2006
62c020e45ac6166d04f28501,10,سفید,بدون رنگ,passenger_car,hyundai,4 سیلندر MPI ,8.1,بنزینی,مشکی,null,sonata,1380000000,https://bama.ir/car/detail-ai5cy2k-hyundai-sonata-4cylautomatic-2014,2.4,2014
62c020e45ac6166d04f28502,8.2,سفید,بدون رنگ,crossover,peugeot,4 سیلندر توربوشارژ EP6 ,6.7,بنزینی,مشکی,19000,2008,1200000000,https://bama.ir/car/detail-914d6hnz-peugeot-2008-1398,1.6,2019
62c020e45ac6166d04f28503,10.5,سفید,بدون رنگ,passenger_car,hyundai,4 سیلندر ,7.1,بنزینی,کرم,100000,elantra,888000000,https://bama.ir/car/detail-9hu4ru8z-hyundai-elantra-1.8l-2013,1.8,2013
62c020e45ac6166d04f28504,7,مشکی,بدون رنگ,passenger_car,mercedesbenz,6 سیلندر ,11,بنزینی,کرم,130000,clsclass,2000000000,https://bama.ir/car/detail-73ecwfv8-mercedesbenz-clsclass-cls350-2007,3.5,2007
